"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"61694185cd0bcb2c92e78425","c700027e-b65f-4770-baa5-ebf404847ff8","PHYSICAL","all","helland-oak","HELLAND","<p class="""" style=""white-space:pre-wrap;"">A sleek and sturdy tapered metal base <em>(20mm solid steel, 150mm wide)</em>  is paired perfectly with a farmhouse style characterful oak or chestnut top, harmonising warm country kitchen tones with modern details. </p><p class="""" style=""white-space:pre-wrap;"">The base can be finished in a range of customisable Farrow and Ball paint tones, to match your interior and the table top can be customised with a dramatic burnt trimming.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","HELLAND00100","Table top material","Oak","Table top thickness","40mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2279.00","0.00","No","Unlimited","/dining-tables/helland","Oak top, Chestnut top, Metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634288098976-AWZU0Z5O8CPYCV1Z4LBP/DSC_2199.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634288099247-0HRKP9RW5B7BGNNE1J3P/DSC_2201.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634288099761-QDD9ZQIH030TB2IZ0TLZ/DSC_2188.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634288096376-T3NMH1NM2TI6XQBX9AI5/DSC_2190.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634289238564-J11F8MC1GCBSHVQ6R03K/DSC_2229.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634301314113-LPIK0JIN5BW4BU4C5U4B/DSC_2241.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634301697900-XZLLI751UTALYH7C0ILC/DSC_2296.jpg"
"","ed35178f-ae7e-48f1-862f-9d547887ce29","","","","","","HELLAND00101","Table top material","Oak","Table top thickness","40mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2279.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1480adb9-07ea-46ce-b477-a74bc93bb3a0","","","","","","HELLAND00102","Table top material","Oak","Table top thickness","40mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2468.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","98bd19b2-11d2-4d47-8291-27aca9161f48","","","","","","HELLAND00103","Table top material","Oak","Table top thickness","40mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2468.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c01718e9-e06e-45ed-9131-c890dfa41beb","","","","","","HELLAND00104","Table top material","Oak","Table top thickness","40mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3278.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1d1ea982-c147-46ba-ac95-817c55a782f8","","","","","","HELLAND00105","Table top material","Oak","Table top thickness","40mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3278.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a7ef3f14-4452-4d48-800f-c190659c8375","","","","","","HELLAND00106","Table top material","Oak","Table top thickness","52mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2413.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b256f137-cdc2-4be2-828b-f92cd8e9bedc","","","","","","HELLAND00107","Table top material","Oak","Table top thickness","52mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2413.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4423a206-b48e-41f7-8679-a505562840ae","","","","","","HELLAND00108","Table top material","Oak","Table top thickness","52mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2686.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4ea7422d-3a3c-40ab-ac8a-e0cc44214c03","","","","","","HELLAND00109","Table top material","Oak","Table top thickness","52mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2686.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f8cea650-c171-419d-aa35-1b4564d93670","","","","","","HELLAND00110","Table top material","Oak","Table top thickness","52mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3606.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e8d327b6-ef07-4c0a-8b11-046115ab65c5","","","","","","HELLAND00111","Table top material","Oak","Table top thickness","52mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3606.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5095de54-3500-41a9-8276-3198d6151f6b","","","","","","HELLAND00112","Table top material","Oak","Table top thickness","80mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2763.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7b6cdadf-0859-4aa3-bc5e-4c50db58f34b","","","","","","HELLAND00113","Table top material","Oak","Table top thickness","80mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2763.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3549fb5a-2023-49d0-b974-b5a5c0731d26","","","","","","HELLAND00114","Table top material","Oak","Table top thickness","80mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","3263.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2ef901bf-06c1-4515-ab07-a526f0b1d74b","","","","","","HELLAND00115","Table top material","Oak","Table top thickness","80mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","3263.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ba730abb-9bf3-4455-b645-3d1a8625f6f8","","","","","","HELLAND00116","Table top material","Oak","Table top thickness","80mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","4412.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3e6c3276-f97e-4e4c-b5a9-b2ab554bb31a","","","","","","HELLAND00117","Table top material","Oak","Table top thickness","80mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","4412.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d81044f0-14c0-465e-b809-bf4d023df1c2","","","","","","HELLAND00118","Table top material","Chestnut","Table top thickness","40mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2279.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","88ff326b-e90f-413a-9342-d0823e7e6c24","","","","","","HELLAND00119","Table top material","Chestnut","Table top thickness","40mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2279.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","933b3c36-80c9-45e1-9368-ebc9d1cf7b0e","","","","","","HELLAND00120","Table top material","Chestnut","Table top thickness","40mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2468.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a3647ed1-3ade-4a69-b02e-c7c072475e2c","","","","","","HELLAND00121","Table top material","Chestnut","Table top thickness","40mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2468.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","fcba1374-7ce9-49b5-b53b-fcbd2cd606ef","","","","","","HELLAND00122","Table top material","Chestnut","Table top thickness","40mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3278.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","11e359ca-f21a-42c2-877b-1fb72d22a27d","","","","","","HELLAND00123","Table top material","Chestnut","Table top thickness","40mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3278.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e3a90133-d076-47ab-aa2e-4ca10ec2d2cb","","","","","","HELLAND00124","Table top material","Chestnut","Table top thickness","52mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2413.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3ec7343b-4a29-4127-9e86-252bc15825f1","","","","","","HELLAND00125","Table top material","Chestnut","Table top thickness","52mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2413.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ed79a2b5-535d-475c-9a16-cb40b81db3b1","","","","","","HELLAND00126","Table top material","Chestnut","Table top thickness","52mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2686.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d2bee54b-cb6d-41d8-b637-95710cc119b3","","","","","","HELLAND00127","Table top material","Chestnut","Table top thickness","52mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2686.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","cffdaef9-156e-480c-9b2d-cc7721c79e72","","","","","","HELLAND00128","Table top material","Chestnut","Table top thickness","52mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3606.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","dbaa99b9-9d12-4813-b2b3-24f46055244b","","","","","","HELLAND00129","Table top material","Chestnut","Table top thickness","52mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3606.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","52bb87d4-21ab-4cbe-a05d-096b027fdc5b","","","","","","HELLAND00130","Table top material","Chestnut","Table top thickness","80mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2763.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f00ec0d2-e2e5-4f56-a92e-70cbbacab984","","","","","","HELLAND00131","Table top material","Chestnut","Table top thickness","80mm","Size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2763.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","86ed7433-23c4-4932-8beb-46af7058f51f","","","","","","HELLAND00132","Table top material","Chestnut","Table top thickness","80mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","3263.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","19bdaee6-4ed9-4717-aed8-e66d033f3f57","","","","","","HELLAND00133","Table top material","Chestnut","Table top thickness","80mm","Size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","3263.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6a0d2de9-a77f-47a3-9203-21507cd09c6b","","","","","","HELLAND00134","Table top material","Chestnut","Table top thickness","80mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","4412.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9d1dbd00-9467-4203-9ebe-29a120019682","","","","","","HELLAND00135","Table top material","Chestnut","Table top thickness","80mm","Size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","4412.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6169946bb6f6c171ed13a017","5d1af954-3132-49d7-b726-6acd82854a19","PHYSICAL","all","helland-oak-slate","HELLAND","<p class="""" style=""white-space:pre-wrap;"">A sleek and sturdy tapered metal base <em>(20mm solid steel, 150mm wide)</em>  is paired perfectly with an unique oak top complete with slate runner, harmonising warm country kitchen tones with modern details.</p><p class="""" style=""white-space:pre-wrap;"">The base can be finished in a range of customisable Farrow and Ball paint tones, to match your interior. The slate runner is beautiful and practical, allowing you to throw away ungainly placemats and set hot pots straight onto the table. </p>","SQ1510344","Size","4-6 seater | 1800 x 900 x 770mm","Table top thickness","52mm","","","","","","","","","3646.00","0.00","No","Unlimited","/dining-tables/helland","Oak and slate top, Metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634309372379-OD7MXOR2QFI7W26EWTJF/DSC_1552.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634309372390-B87BHG7647OO002S8OWB/DSC_1512.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634309373013-GCNIM57KQYO2BPPYQC32/DSC_1559.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1634309372582-XOQF43SO2VQKKO030QEM/DSC_1564.jpg"
